Namespace(config='config/qrdqn.yaml', cuda=True, env_id='JamesbondNoFrameskip-v4', model='DEnet', seed=3)
Mean_return:0.08 Frame:0.03 M  Time_used 0H-0M Time_togo 67H-26M
Mean_return:0.1 Frame:1.53 M  Time_used 1H-21M Time_togo 176H-2M
Mean_return:0.17 Frame:1.58 M  Time_used 1H-23M Time_togo 175H-18M
Mean_return:0.14 Frame:1.63 M  Time_used 1H-26M Time_togo 175H-42M
Mean_return:0.17 Frame:1.68 M  Time_used 1H-29M Time_togo 175H-48M
Mean_return:0.16 Frame:1.72 M  Time_used 1H-31M Time_togo 176H-16M
Mean_return:0.21 Frame:1.77 M  Time_used 1H-34M Time_togo 176H-21M
Mean_return:0.19 Frame:1.81 M  Time_used 1H-36M Time_togo 176H-22M
Mean_return:0.12 Frame:1.85 M  Time_used 1H-39M Time_togo 176H-43M
Mean_return:0.24 Frame:1.90 M  Time_used 1H-41M Time_togo 176H-55M
Mean_return:0.2 Frame:1.95 M  Time_used 1H-44M Time_togo 177H-22M
Mean_return:0.2 Frame:2.00 M  Time_used 1H-47M Time_togo 177H-38M
------------------------------------------------------------
Num steps: 500000  return: 80.6 
------------------------------------------------------------
Mean_return:0.25 Frame:2.05 M  Time_used 2H-0M Time_togo 194H-59M
Mean_return:0.25 Frame:2.09 M  Time_used 2H-3M Time_togo 194H-15M
Mean_return:0.25 Frame:2.15 M  Time_used 2H-5M Time_togo 193H-18M
Mean_return:0.21 Frame:2.20 M  Time_used 2H-8M Time_togo 191H-59M
Mean_return:0.15 Frame:2.24 M  Time_used 2H-10M Time_togo 192H-3M
Mean_return:0.18 Frame:2.29 M  Time_used 2H-13M Time_togo 192H-8M
Mean_return:0.17 Frame:2.33 M  Time_used 2H-15M Time_togo 192H-20M
Mean_return:0.15 Frame:2.37 M  Time_used 2H-17M Time_togo 192H-1M
Mean_return:0.09 Frame:2.40 M  Time_used 2H-20M Time_togo 192H-7M
Mean_return:0.11 Frame:2.44 M  Time_used 2H-22M Time_togo 192H-6M
Mean_return:0.23 Frame:2.48 M  Time_used 2H-24M Time_togo 192H-11M
Mean_return:0.23 Frame:2.52 M  Time_used 2H-26M Time_togo 192H-10M
Mean_return:0.22 Frame:2.56 M  Time_used 2H-29M Time_togo 192H-23M
Mean_return:0.1 Frame:2.60 M  Time_used 2H-31M Time_togo 192H-27M
Mean_return:0.21 Frame:2.64 M  Time_used 2H-34M Time_togo 192H-39M
Mean_return:0.11 Frame:2.67 M  Time_used 2H-36M Time_togo 192H-46M
Mean_return:0.31 Frame:2.72 M  Time_used 2H-39M Time_togo 192H-44M
Mean_return:0.17 Frame:2.76 M  Time_used 2H-41M Time_togo 192H-24M
Mean_return:0.2 Frame:2.80 M  Time_used 2H-43M Time_togo 192H-13M
Mean_return:0.27 Frame:2.84 M  Time_used 2H-45M Time_togo 192H-2M
Mean_return:0.13 Frame:2.88 M  Time_used 2H-47M Time_togo 191H-21M
Mean_return:0.26 Frame:2.93 M  Time_used 2H-50M Time_togo 190H-25M
Mean_return:0.27 Frame:2.98 M  Time_used 2H-52M Time_togo 189H-42M
------------------------------------------------------------
Num steps: 750000  return: 74.3 
------------------------------------------------------------
Mean_return:0.28 Frame:3.04 M  Time_used 3H-3M Time_togo 198H-36M
Mean_return:0.26 Frame:3.10 M  Time_used 3H-6M Time_togo 197H-12M
Mean_return:0.22 Frame:3.15 M  Time_used 3H-8M Time_togo 196H-22M
Mean_return:0.23 Frame:3.20 M  Time_used 3H-11M Time_togo 195H-35M
Mean_return:0.16 Frame:3.26 M  Time_used 3H-13M Time_togo 194H-48M
Mean_return:0.19 Frame:3.31 M  Time_used 3H-16M Time_togo 194H-19M
Mean_return:0.28 Frame:3.37 M  Time_used 3H-19M Time_togo 193H-37M
Mean_return:0.12 Frame:3.42 M  Time_used 3H-20M Time_togo 192H-38M
Mean_return:0.29 Frame:3.47 M  Time_used 3H-22M Time_togo 191H-46M
Mean_return:0.29 Frame:3.52 M  Time_used 3H-25M Time_togo 190H-59M
Mean_return:0.23 Frame:3.57 M  Time_used 3H-27M Time_togo 190H-19M
Mean_return:0.25 Frame:3.62 M  Time_used 3H-29M Time_togo 189H-31M
Mean_return:0.2 Frame:3.67 M  Time_used 3H-31M Time_togo 188H-51M
Mean_return:0.19 Frame:3.72 M  Time_used 3H-34M Time_togo 188H-7M
Mean_return:0.22 Frame:3.78 M  Time_used 3H-36M Time_togo 187H-27M
Mean_return:0.21 Frame:3.83 M  Time_used 3H-38M Time_togo 186H-53M
Mean_return:0.17 Frame:3.88 M  Time_used 3H-40M Time_togo 186H-20M
Mean_return:0.24 Frame:3.93 M  Time_used 3H-43M Time_togo 185H-46M
Mean_return:0.21 Frame:3.98 M  Time_used 3H-45M Time_togo 185H-29M
------------------------------------------------------------
Num steps: 1000000  return: 78.5 
------------------------------------------------------------
Mean_return:0.22 Frame:4.03 M  Time_used 3H-57M Time_togo 192H-51M
Mean_return:0.21 Frame:4.07 M  Time_used 4H-0M Time_togo 193H-3M
Mean_return:0.24 Frame:4.12 M  Time_used 4H-4M Time_togo 193H-26M
Mean_return:0.24 Frame:4.17 M  Time_used 4H-7M Time_togo 193H-32M
Mean_return:0.16 Frame:4.22 M  Time_used 4H-10M Time_togo 193H-57M
Mean_return:0.11 Frame:4.27 M  Time_used 4H-13M Time_togo 194H-16M
Mean_return:0.22 Frame:4.32 M  Time_used 4H-17M Time_togo 194H-39M
Mean_return:0.19 Frame:4.37 M  Time_used 4H-21M Time_togo 194H-40M
Mean_return:0.23 Frame:4.43 M  Time_used 4H-23M Time_togo 194H-8M
Mean_return:0.22 Frame:4.49 M  Time_used 4H-26M Time_togo 193H-44M
Mean_return:0.31 Frame:4.55 M  Time_used 4H-30M Time_togo 193H-57M
Mean_return:0.3 Frame:4.61 M  Time_used 4H-34M Time_togo 193H-57M
Mean_return:0.3 Frame:4.68 M  Time_used 4H-39M Time_togo 194H-5M
Mean_return:0.36 Frame:4.75 M  Time_used 4H-43M Time_togo 194H-1M
Mean_return:0.36 Frame:4.83 M  Time_used 4H-48M Time_togo 194H-9M
Mean_return:0.4 Frame:4.90 M  Time_used 4H-52M Time_togo 194H-12M
Mean_return:0.37 Frame:4.96 M  Time_used 4H-56M Time_togo 194H-5M
------------------------------------------------------------
Num steps: 1250000  return: 94.8 
------------------------------------------------------------
Mean_return:0.3 Frame:5.02 M  Time_used 5H-9M Time_togo 200H-20M
Mean_return:0.54 Frame:5.10 M  Time_used 5H-14M Time_togo 200H-18M
Mean_return:0.46 Frame:5.17 M  Time_used 5H-18M Time_togo 200H-20M
Mean_return:0.33 Frame:5.23 M  Time_used 5H-22M Time_togo 200H-28M
Mean_return:0.43 Frame:5.30 M  Time_used 5H-27M Time_togo 200H-20M
Mean_return:0.28 Frame:5.38 M  Time_used 5H-31M Time_togo 200H-19M
Mean_return:0.44 Frame:5.47 M  Time_used 5H-38M Time_togo 200H-28M
Mean_return:0.49 Frame:5.57 M  Time_used 5H-43M Time_togo 200H-17M
Mean_return:0.59 Frame:5.65 M  Time_used 5H-49M Time_togo 200H-27M
Mean_return:0.46 Frame:5.73 M  Time_used 5H-54M Time_togo 200H-19M
Mean_return:0.54 Frame:5.82 M  Time_used 5H-59M Time_togo 199H-44M
Mean_return:0.42 Frame:5.89 M  Time_used 6H-2M Time_togo 199H-17M
Mean_return:0.46 Frame:5.96 M  Time_used 6H-6M Time_togo 198H-48M
------------------------------------------------------------
Num steps: 1500000  return: 79.5 
------------------------------------------------------------
Mean_return:0.41 Frame:6.04 M  Time_used 6H-20M Time_togo 203H-41M
Mean_return:0.47 Frame:6.12 M  Time_used 6H-25M Time_togo 203H-39M
Mean_return:0.37 Frame:6.19 M  Time_used 6H-29M Time_togo 203H-29M
Mean_return:0.53 Frame:6.27 M  Time_used 6H-35M Time_togo 203H-19M
Mean_return:0.45 Frame:6.36 M  Time_used 6H-40M Time_togo 203H-12M
Mean_return:0.52 Frame:6.46 M  Time_used 6H-47M Time_togo 203H-20M
Mean_return:0.52 Frame:6.55 M  Time_used 6H-52M Time_togo 203H-6M
Mean_return:0.51 Frame:6.65 M  Time_used 6H-58M Time_togo 202H-55M
Mean_return:0.5 Frame:6.74 M  Time_used 7H-3M Time_togo 202H-30M
Mean_return:0.54 Frame:6.83 M  Time_used 7H-8M Time_togo 202H-17M
Mean_return:0.45 Frame:6.91 M  Time_used 7H-13M Time_togo 201H-53M
------------------------------------------------------------
Num steps: 1750000  return: 141.0
------------------------------------------------------------
Mean_return:0.59 Frame:7.01 M  Time_used 7H-28M Time_togo 205H-58M
Mean_return:0.62 Frame:7.10 M  Time_used 7H-34M Time_togo 205H-43M
Mean_return:0.55 Frame:7.20 M  Time_used 7H-39M Time_togo 205H-16M
Mean_return:0.48 Frame:7.28 M  Time_used 7H-44M Time_togo 205H-7M
Mean_return:0.62 Frame:7.37 M  Time_used 7H-50M Time_togo 204H-55M
Mean_return:0.57 Frame:7.48 M  Time_used 7H-56M Time_togo 204H-14M
Mean_return:0.7 Frame:7.58 M  Time_used 8H-1M Time_togo 203H-58M
Mean_return:0.63 Frame:7.67 M  Time_used 8H-7M Time_togo 203H-44M
Mean_return:0.74 Frame:7.76 M  Time_used 8H-13M Time_togo 203H-30M
Mean_return:0.92 Frame:7.87 M  Time_used 8H-19M Time_togo 203H-21M
Mean_return:0.87 Frame:7.97 M  Time_used 8H-26M Time_togo 203H-17M
------------------------------------------------------------
Num steps: 2000000  return: 221.3
------------------------------------------------------------
Mean_return:1.05 Frame:8.08 M  Time_used 8H-42M Time_togo 206H-40M
Mean_return:0.98 Frame:8.18 M  Time_used 8H-49M Time_togo 206H-40M
Mean_return:0.91 Frame:8.29 M  Time_used 8H-56M Time_togo 206H-37M
Mean_return:0.76 Frame:8.39 M  Time_used 9H-2M Time_togo 206H-24M
Mean_return:0.98 Frame:8.49 M  Time_used 9H-8M Time_togo 206H-5M
Mean_return:1.07 Frame:8.59 M  Time_used 9H-14M Time_togo 205H-56M
Mean_return:0.99 Frame:8.69 M  Time_used 9H-19M Time_togo 205H-33M
Mean_return:0.95 Frame:8.78 M  Time_used 9H-24M Time_togo 205H-3M
Mean_return:1.17 Frame:8.88 M  Time_used 9H-30M Time_togo 204H-31M
Mean_return:1.22 Frame:8.98 M  Time_used 9H-35M Time_togo 203H-58M
------------------------------------------------------------
Num steps: 2250000  return: 300.0
------------------------------------------------------------
Mean_return:1.18 Frame:9.08 M  Time_used 9H-49M Time_togo 206H-40M
Mean_return:1.2 Frame:9.18 M  Time_used 9H-55M Time_togo 206H-4M
Mean_return:0.9 Frame:9.28 M  Time_used 9H-59M Time_togo 205H-25M
Mean_return:1.12 Frame:9.38 M  Time_used 10H-4M Time_togo 204H-50M
Mean_return:1.15 Frame:9.48 M  Time_used 10H-10M Time_togo 204H-15M
Mean_return:1.09 Frame:9.58 M  Time_used 10H-15M Time_togo 203H-45M
Mean_return:1.07 Frame:9.68 M  Time_used 10H-20M Time_togo 203H-19M
Mean_return:1.01 Frame:9.79 M  Time_used 10H-26M Time_togo 202H-52M
Mean_return:1.18 Frame:9.89 M  Time_used 10H-31M Time_togo 202H-22M
Mean_return:1.11 Frame:9.99 M  Time_used 10H-37M Time_togo 201H-58M
------------------------------------------------------------
Num steps: 2500000  return: 331.9
------------------------------------------------------------
Mean_return:1.35 Frame:10.10 M  Time_used 10H-52M Time_togo 204H-19M
Mean_return:1.25 Frame:10.20 M  Time_used 10H-57M Time_togo 203H-52M
Mean_return:1.35 Frame:10.31 M  Time_used 11H-3M Time_togo 203H-21M
Mean_return:1.25 Frame:10.42 M  Time_used 11H-8M Time_togo 202H-52M
Mean_return:1.24 Frame:10.53 M  Time_used 11H-14M Time_togo 202H-21M
Mean_return:1.12 Frame:10.63 M  Time_used 11H-20M Time_togo 201H-55M
Mean_return:1.26 Frame:10.73 M  Time_used 11H-25M Time_togo 201H-25M
Mean_return:1.2 Frame:10.85 M  Time_used 11H-31M Time_togo 200H-56M
Mean_return:1.25 Frame:10.96 M  Time_used 11H-37M Time_togo 200H-26M
------------------------------------------------------------
Num steps: 2750000  return: 462.7
------------------------------------------------------------
Mean_return:1.23 Frame:11.07 M  Time_used 11H-52M Time_togo 202H-48M
Mean_return:1.4 Frame:11.18 M  Time_used 11H-58M Time_togo 202H-17M
Mean_return:1.38 Frame:11.29 M  Time_used 12H-4M Time_togo 201H-48M
Mean_return:1.34 Frame:11.40 M  Time_used 12H-9M Time_togo 201H-17M
Mean_return:1.43 Frame:11.51 M  Time_used 12H-15M Time_togo 200H-52M
Mean_return:1.43 Frame:11.62 M  Time_used 12H-21M Time_togo 200H-23M
Mean_return:1.39 Frame:11.73 M  Time_used 12H-27M Time_togo 200H-0M
Mean_return:1.24 Frame:11.83 M  Time_used 12H-32M Time_togo 199H-33M
Mean_return:1.32 Frame:11.94 M  Time_used 12H-38M Time_togo 199H-4M
------------------------------------------------------------
Num steps: 3000000  return: 301.1
------------------------------------------------------------
Mean_return:1.38 Frame:12.04 M  Time_used 12H-52M Time_togo 201H-1M
Mean_return:1.27 Frame:12.15 M  Time_used 12H-58M Time_togo 200H-28M
Mean_return:1.14 Frame:12.26 M  Time_used 13H-3M Time_togo 199H-59M
Mean_return:1.17 Frame:12.37 M  Time_used 13H-9M Time_togo 199H-31M
Mean_return:1.07 Frame:12.48 M  Time_used 13H-14M Time_togo 199H-5M
Mean_return:1.18 Frame:12.59 M  Time_used 13H-20M Time_togo 198H-34M
Mean_return:1.1 Frame:12.70 M  Time_used 13H-25M Time_togo 198H-4M
Mean_return:1.21 Frame:12.80 M  Time_used 13H-30M Time_togo 197H-35M
Mean_return:1.36 Frame:12.90 M  Time_used 13H-35M Time_togo 197H-7M
------------------------------------------------------------
Num steps: 3250000  return: 340.6
------------------------------------------------------------
Mean_return:1.08 Frame:13.00 M  Time_used 13H-49M Time_togo 198H-53M
Mean_return:1.3 Frame:13.11 M  Time_used 13H-55M Time_togo 198H-29M
Mean_return:1.22 Frame:13.21 M  Time_used 14H-0M Time_togo 198H-8M
Mean_return:1.45 Frame:13.32 M  Time_used 14H-7M Time_togo 197H-48M
Mean_return:1.35 Frame:13.44 M  Time_used 14H-13M Time_togo 197H-26M
Mean_return:1.44 Frame:13.55 M  Time_used 14H-18M Time_togo 197H-3M
Mean_return:1.43 Frame:13.66 M  Time_used 14H-24M Time_togo 196H-38M
Mean_return:1.15 Frame:13.76 M  Time_used 14H-30M Time_togo 196H-20M
Mean_return:1.18 Frame:13.87 M  Time_used 14H-35M Time_togo 195H-56M
Mean_return:1.03 Frame:13.98 M  Time_used 14H-41M Time_togo 195H-36M
------------------------------------------------------------
Num steps: 3500000  return: 476.0
------------------------------------------------------------
Mean_return:1.19 Frame:14.08 M  Time_used 14H-56M Time_togo 197H-14M
Mean_return:1.19 Frame:14.18 M  Time_used 15H-1M Time_togo 196H-46M
Mean_return:1.26 Frame:14.29 M  Time_used 15H-7M Time_togo 196H-26M
Mean_return:1.13 Frame:14.40 M  Time_used 15H-12M Time_togo 196H-1M
Mean_return:1.14 Frame:14.51 M  Time_used 15H-17M Time_togo 195H-34M
Mean_return:1.1 Frame:14.62 M  Time_used 15H-23M Time_togo 195H-9M
Mean_return:1.16 Frame:14.73 M  Time_used 15H-28M Time_togo 194H-43M
Mean_return:1.01 Frame:14.84 M  Time_used 15H-34M Time_togo 194H-20M
Mean_return:0.72 Frame:14.94 M  Time_used 15H-39M Time_togo 193H-58M
------------------------------------------------------------
Num steps: 3750000  return: 329.9
------------------------------------------------------------
Mean_return:0.99 Frame:15.06 M  Time_used 15H-55M Time_togo 195H-39M
Mean_return:1.09 Frame:15.16 M  Time_used 16H-1M Time_togo 195H-21M
Mean_return:1.33 Frame:15.27 M  Time_used 16H-6M Time_togo 194H-58M
Mean_return:0.85 Frame:15.37 M  Time_used 16H-12M Time_togo 194H-39M
Mean_return:1.24 Frame:15.48 M  Time_used 16H-18M Time_togo 194H-21M
Mean_return:1.2 Frame:15.58 M  Time_used 16H-23M Time_togo 194H-3M
Mean_return:1.28 Frame:15.69 M  Time_used 16H-29M Time_togo 193H-42M
Mean_return:1.17 Frame:15.80 M  Time_used 16H-35M Time_togo 193H-22M
Mean_return:1.11 Frame:15.91 M  Time_used 16H-41M Time_togo 193H-4M
------------------------------------------------------------
Num steps: 4000000  return: 301.3
------------------------------------------------------------
Mean_return:1.02 Frame:16.01 M  Time_used 16H-55M Time_togo 194H-35M
Mean_return:0.9 Frame:16.11 M  Time_used 17H-1M Time_togo 194H-23M
Mean_return:0.88 Frame:16.22 M  Time_used 17H-7M Time_togo 194H-6M
Mean_return:1.05 Frame:16.33 M  Time_used 17H-13M Time_togo 193H-45M
Mean_return:1.03 Frame:16.44 M  Time_used 17H-19M Time_togo 193H-30M
Mean_return:0.79 Frame:16.54 M  Time_used 17H-25M Time_togo 193H-11M
Mean_return:0.76 Frame:16.65 M  Time_used 17H-30M Time_togo 192H-53M
Mean_return:0.99 Frame:16.75 M  Time_used 17H-36M Time_togo 192H-36M
Mean_return:0.91 Frame:16.86 M  Time_used 17H-42M Time_togo 192H-19M
Mean_return:1.24 Frame:16.97 M  Time_used 17H-48M Time_togo 192H-2M
------------------------------------------------------------
Num steps: 4250000  return: 328.3
------------------------------------------------------------
Mean_return:0.93 Frame:17.07 M  Time_used 18H-3M Time_togo 193H-26M
Mean_return:1.07 Frame:17.18 M  Time_used 18H-9M Time_togo 193H-7M
Mean_return:1.26 Frame:17.30 M  Time_used 18H-15M Time_togo 192H-50M
Mean_return:0.95 Frame:17.40 M  Time_used 18H-20M Time_togo 192H-30M
Mean_return:0.93 Frame:17.51 M  Time_used 18H-26M Time_togo 192H-11M
Mean_return:0.84 Frame:17.61 M  Time_used 18H-31M Time_togo 191H-52M
Mean_return:1.01 Frame:17.72 M  Time_used 18H-37M Time_togo 191H-33M
Mean_return:1.06 Frame:17.83 M  Time_used 18H-43M Time_togo 191H-18M
Mean_return:1.01 Frame:17.94 M  Time_used 18H-49M Time_togo 191H-1M
------------------------------------------------------------
Num steps: 4500000  return: 443.2
------------------------------------------------------------
Mean_return:1.16 Frame:18.05 M  Time_used 19H-4M Time_togo 192H-16M
Mean_return:1.13 Frame:18.15 M  Time_used 19H-10M Time_togo 192H-2M
Mean_return:1.32 Frame:18.27 M  Time_used 19H-16M Time_togo 191H-41M
Mean_return:1.26 Frame:18.38 M  Time_used 19H-22M Time_togo 191H-25M
Mean_return:1.12 Frame:18.48 M  Time_used 19H-28M Time_togo 191H-11M
Mean_return:1.01 Frame:18.59 M  Time_used 19H-33M Time_togo 190H-52M
Mean_return:1.08 Frame:18.70 M  Time_used 19H-39M Time_togo 190H-35M
Mean_return:1.01 Frame:18.82 M  Time_used 19H-45M Time_togo 190H-16M
Mean_return:1.15 Frame:18.92 M  Time_used 19H-51M Time_togo 190H-0M
------------------------------------------------------------
Num steps: 4750000  return: 316.7
------------------------------------------------------------
Mean_return:0.71 Frame:19.03 M  Time_used 20H-6M Time_togo 191H-12M
Mean_return:1.04 Frame:19.14 M  Time_used 20H-12M Time_togo 190H-55M
Mean_return:0.97 Frame:19.24 M  Time_used 20H-17M Time_togo 190H-38M
Mean_return:1.04 Frame:19.35 M  Time_used 20H-23M Time_togo 190H-20M
Mean_return:1.17 Frame:19.47 M  Time_used 20H-29M Time_togo 190H-1M
Mean_return:0.8 Frame:19.58 M  Time_used 20H-35M Time_togo 189H-44M
Mean_return:0.94 Frame:19.69 M  Time_used 20H-41M Time_togo 189H-25M
Mean_return:0.68 Frame:19.81 M  Time_used 20H-47M Time_togo 189H-8M
Mean_return:0.84 Frame:19.92 M  Time_used 20H-53M Time_togo 188H-53M
------------------------------------------------------------
Num steps: 5000000  return: 218.7
------------------------------------------------------------
Mean_return:0.94 Frame:20.03 M  Time_used 21H-8M Time_togo 190H-4M
Mean_return:0.76 Frame:20.12 M  Time_used 21H-14M Time_togo 189H-48M
Mean_return:0.81 Frame:20.23 M  Time_used 21H-19M Time_togo 189H-32M
Mean_return:0.87 Frame:20.34 M  Time_used 21H-25M Time_togo 189H-16M
Mean_return:1.23 Frame:20.45 M  Time_used 21H-31M Time_togo 188H-59M
Mean_return:1.21 Frame:20.56 M  Time_used 21H-37M Time_togo 188H-44M
Mean_return:1.21 Frame:20.66 M  Time_used 21H-43M Time_togo 188H-29M
Mean_return:1.3 Frame:20.78 M  Time_used 21H-49M Time_togo 188H-14M
Mean_return:0.88 Frame:20.88 M  Time_used 21H-54M Time_togo 187H-57M
Mean_return:1.15 Frame:21.00 M  Time_used 22H-0M Time_togo 187H-40M
------------------------------------------------------------
Num steps: 5250000  return: 178.4
------------------------------------------------------------
Mean_return:0.61 Frame:21.09 M  Time_used 22H-15M Time_togo 188H-47M
Mean_return:0.86 Frame:21.20 M  Time_used 22H-21M Time_togo 188H-33M
Mean_return:1.1 Frame:21.30 M  Time_used 22H-26M Time_togo 188H-19M
Mean_return:1.18 Frame:21.41 M  Time_used 22H-32M Time_togo 188H-4M
Mean_return:1.29 Frame:21.51 M  Time_used 22H-37M Time_togo 187H-49M
Mean_return:1.38 Frame:21.61 M  Time_used 22H-43M Time_togo 187H-35M
Mean_return:1.12 Frame:21.73 M  Time_used 22H-49M Time_togo 187H-18M
Mean_return:1.33 Frame:21.84 M  Time_used 22H-55M Time_togo 187H-1M
Mean_return:0.92 Frame:21.94 M  Time_used 23H-0M Time_togo 186H-46M
------------------------------------------------------------
Num steps: 5500000  return: 312.1
------------------------------------------------------------
Mean_return:1.22 Frame:22.04 M  Time_used 23H-15M Time_togo 187H-49M
Mean_return:1.33 Frame:22.15 M  Time_used 23H-21M Time_togo 187H-34M
Mean_return:1.4 Frame:22.26 M  Time_used 23H-27M Time_togo 187H-16M
Mean_return:1.29 Frame:22.37 M  Time_used 23H-32M Time_togo 187H-0M
Mean_return:1.21 Frame:22.47 M  Time_used 23H-38M Time_togo 186H-45M
Mean_return:1.31 Frame:22.58 M  Time_used 23H-43M Time_togo 186H-29M
Mean_return:1.34 Frame:22.69 M  Time_used 23H-49M Time_togo 186H-12M
Mean_return:1.3 Frame:22.79 M  Time_used 23H-54M Time_togo 185H-56M
Mean_return:1.44 Frame:22.90 M  Time_used 24H-0M Time_togo 185H-39M
------------------------------------------------------------
Num steps: 5750000  return: 412.0
------------------------------------------------------------
Mean_return:1.46 Frame:23.01 M  Time_used 24H-15M Time_togo 186H-34M
Mean_return:1.55 Frame:23.12 M  Time_used 24H-20M Time_togo 186H-17M
Mean_return:1.58 Frame:23.23 M  Time_used 24H-26M Time_togo 186H-0M
Mean_return:1.31 Frame:23.33 M  Time_used 24H-31M Time_togo 185H-47M
Mean_return:1.41 Frame:23.43 M  Time_used 24H-37M Time_togo 185H-31M
Mean_return:1.31 Frame:23.54 M  Time_used 24H-42M Time_togo 185H-15M
Mean_return:1.75 Frame:23.65 M  Time_used 24H-48M Time_togo 184H-59M
Mean_return:1.48 Frame:23.76 M  Time_used 24H-54M Time_togo 184H-43M
Mean_return:1.43 Frame:23.87 M  Time_used 24H-59M Time_togo 184H-26M
Mean_return:1.55 Frame:23.98 M  Time_used 25H-5M Time_togo 184H-9M
------------------------------------------------------------
Num steps: 6000000  return: 421.2
------------------------------------------------------------
Mean_return:1.41 Frame:24.08 M  Time_used 25H-19M Time_togo 185H-3M
Mean_return:1.48 Frame:24.19 M  Time_used 25H-26M Time_togo 184H-48M
Mean_return:1.34 Frame:24.30 M  Time_used 25H-31M Time_togo 184H-33M
Mean_return:1.27 Frame:24.41 M  Time_used 25H-37M Time_togo 184H-20M
Mean_return:1.25 Frame:24.52 M  Time_used 25H-43M Time_togo 184H-7M
Mean_return:1.56 Frame:24.63 M  Time_used 25H-49M Time_togo 183H-52M
Mean_return:1.26 Frame:24.72 M  Time_used 25H-54M Time_togo 183H-39M
Mean_return:1.44 Frame:24.83 M  Time_used 26H-0M Time_togo 183H-28M
Mean_return:1.51 Frame:24.94 M  Time_used 26H-6M Time_togo 183H-13M
------------------------------------------------------------
Num steps: 6250000  return: 513.7
------------------------------------------------------------
Mean_return:1.29 Frame:25.05 M  Time_used 26H-21M Time_togo 184H-7M
Mean_return:1.39 Frame:25.15 M  Time_used 26H-27M Time_togo 183H-53M
