Namespace(config='config/qrdqn.yaml', cuda=True, env_id='JamesbondNoFrameskip-v4', model='ncQRDQN', seed=2)
Mean_return:0.11 Frame:0.03 M  Time_used 0H-0M Time_togo 50H-43M
Mean_return:0.16 Frame:1.13 M  Time_used 0H-46M Time_togo 136H-43M
Mean_return:0.15 Frame:1.17 M  Time_used 0H-48M Time_togo 137H-1M
Mean_return:0.1 Frame:1.20 M  Time_used 0H-50M Time_togo 137H-53M
Mean_return:0.21 Frame:1.24 M  Time_used 0H-51M Time_togo 137H-21M
Mean_return:0.17 Frame:1.28 M  Time_used 0H-53M Time_togo 137H-11M
Mean_return:0.23 Frame:1.32 M  Time_used 0H-54M Time_togo 137H-20M
Mean_return:0.09 Frame:1.35 M  Time_used 0H-56M Time_togo 137H-7M
Mean_return:0.21 Frame:1.39 M  Time_used 0H-57M Time_togo 136H-41M
Mean_return:0.12 Frame:1.43 M  Time_used 0H-58M Time_togo 136H-15M
Mean_return:0.17 Frame:1.47 M  Time_used 1H-0M Time_togo 135H-55M
Mean_return:0.12 Frame:1.51 M  Time_used 1H-2M Time_togo 135H-57M
Mean_return:0.16 Frame:1.55 M  Time_used 1H-3M Time_togo 136H-18M
Mean_return:0.17 Frame:1.59 M  Time_used 1H-5M Time_togo 136H-25M
Mean_return:0.24 Frame:1.63 M  Time_used 1H-7M Time_togo 136H-26M
Mean_return:0.17 Frame:1.67 M  Time_used 1H-9M Time_togo 137H-0M
Mean_return:0.22 Frame:1.71 M  Time_used 1H-10M Time_togo 137H-18M
Mean_return:0.16 Frame:1.74 M  Time_used 1H-12M Time_togo 137H-26M
Mean_return:0.2 Frame:1.78 M  Time_used 1H-14M Time_togo 137H-21M
Mean_return:0.22 Frame:1.83 M  Time_used 1H-15M Time_togo 137H-3M
Mean_return:0.21 Frame:1.87 M  Time_used 1H-17M Time_togo 137H-1M
Mean_return:0.3 Frame:1.91 M  Time_used 1H-19M Time_togo 136H-37M
Mean_return:0.28 Frame:1.96 M  Time_used 1H-20M Time_togo 136H-24M
Mean_return:0.22 Frame:2.00 M  Time_used 1H-22M Time_togo 136H-18M
------------------------------------------------------------
Num steps: 500000  return: 94.4 
------------------------------------------------------------
Mean_return:0.27 Frame:2.04 M  Time_used 1H-31M Time_togo 148H-11M
Mean_return:0.2 Frame:2.08 M  Time_used 1H-33M Time_togo 147H-53M
Mean_return:0.26 Frame:2.12 M  Time_used 1H-34M Time_togo 147H-44M
Mean_return:0.29 Frame:2.16 M  Time_used 1H-36M Time_togo 147H-28M
Mean_return:0.29 Frame:2.21 M  Time_used 1H-38M Time_togo 147H-33M
Mean_return:0.26 Frame:2.25 M  Time_used 1H-40M Time_togo 147H-25M
Mean_return:0.26 Frame:2.29 M  Time_used 1H-42M Time_togo 147H-16M
Mean_return:0.23 Frame:2.33 M  Time_used 1H-44M Time_togo 147H-15M
Mean_return:0.28 Frame:2.38 M  Time_used 1H-46M Time_togo 147H-25M
Mean_return:0.25 Frame:2.42 M  Time_used 1H-48M Time_togo 147H-27M
Mean_return:0.32 Frame:2.46 M  Time_used 1H-50M Time_togo 147H-3M
Mean_return:0.17 Frame:2.51 M  Time_used 1H-51M Time_togo 146H-9M
Mean_return:0.27 Frame:2.55 M  Time_used 1H-52M Time_togo 145H-19M
Mean_return:0.35 Frame:2.61 M  Time_used 1H-54M Time_togo 144H-52M
Mean_return:0.29 Frame:2.65 M  Time_used 1H-56M Time_togo 144H-37M
Mean_return:0.3 Frame:2.70 M  Time_used 1H-58M Time_togo 144H-8M
Mean_return:0.27 Frame:2.74 M  Time_used 2H-0M Time_togo 144H-1M
Mean_return:0.3 Frame:2.79 M  Time_used 2H-2M Time_togo 143H-44M
Mean_return:0.33 Frame:2.84 M  Time_used 2H-4M Time_togo 143H-47M
Mean_return:0.23 Frame:2.89 M  Time_used 2H-6M Time_togo 143H-31M
Mean_return:0.32 Frame:2.93 M  Time_used 2H-7M Time_togo 143H-13M
Mean_return:0.29 Frame:2.98 M  Time_used 2H-10M Time_togo 143H-14M
------------------------------------------------------------
Num steps: 750000  return: 67.9 
------------------------------------------------------------
Mean_return:0.32 Frame:3.03 M  Time_used 2H-19M Time_togo 151H-16M
Mean_return:0.62 Frame:3.09 M  Time_used 2H-22M Time_togo 150H-43M
Mean_return:0.38 Frame:3.15 M  Time_used 2H-24M Time_togo 150H-23M
Mean_return:0.42 Frame:3.21 M  Time_used 2H-26M Time_togo 149H-44M
Mean_return:0.34 Frame:3.26 M  Time_used 2H-28M Time_togo 149H-32M
Mean_return:0.37 Frame:3.32 M  Time_used 2H-31M Time_togo 149H-24M
Mean_return:0.42 Frame:3.37 M  Time_used 2H-33M Time_togo 149H-4M
Mean_return:0.51 Frame:3.43 M  Time_used 2H-35M Time_togo 148H-51M
Mean_return:0.66 Frame:3.50 M  Time_used 2H-38M Time_togo 148H-23M
Mean_return:0.5 Frame:3.56 M  Time_used 2H-40M Time_togo 147H-43M
Mean_return:0.57 Frame:3.63 M  Time_used 2H-43M Time_togo 147H-15M
Mean_return:0.66 Frame:3.70 M  Time_used 2H-46M Time_togo 146H-47M
Mean_return:0.73 Frame:3.78 M  Time_used 2H-49M Time_togo 146H-27M
Mean_return:0.93 Frame:3.86 M  Time_used 2H-52M Time_togo 145H-57M
Mean_return:0.89 Frame:3.94 M  Time_used 2H-55M Time_togo 145H-13M
------------------------------------------------------------
Num steps: 1000000  return: 266.7
------------------------------------------------------------
Mean_return:0.74 Frame:4.03 M  Time_used 3H-6M Time_togo 150H-54M
Mean_return:1.07 Frame:4.13 M  Time_used 3H-11M Time_togo 151H-41M
Mean_return:1.02 Frame:4.21 M  Time_used 3H-16M Time_togo 152H-27M
Mean_return:0.88 Frame:4.31 M  Time_used 3H-22M Time_togo 152H-49M
Mean_return:1.08 Frame:4.41 M  Time_used 3H-27M Time_togo 153H-34M
Mean_return:0.91 Frame:4.51 M  Time_used 3H-33M Time_togo 154H-8M
Mean_return:1.05 Frame:4.61 M  Time_used 3H-38M Time_togo 154H-36M
Mean_return:1.08 Frame:4.70 M  Time_used 3H-44M Time_togo 155H-8M
Mean_return:1.3 Frame:4.81 M  Time_used 3H-50M Time_togo 155H-39M
Mean_return:1.22 Frame:4.91 M  Time_used 3H-55M Time_togo 156H-2M
------------------------------------------------------------
Num steps: 1250000  return: 405.1
------------------------------------------------------------
Mean_return:1.1 Frame:5.01 M  Time_used 4H-9M Time_togo 161H-25M
Mean_return:0.97 Frame:5.11 M  Time_used 4H-14M Time_togo 161H-52M
Mean_return:1.26 Frame:5.22 M  Time_used 4H-21M Time_togo 162H-22M
Mean_return:1.15 Frame:5.32 M  Time_used 4H-25M Time_togo 161H-58M
Mean_return:1.11 Frame:5.42 M  Time_used 4H-30M Time_togo 162H-4M
Mean_return:1.18 Frame:5.52 M  Time_used 4H-36M Time_togo 162H-12M
Mean_return:1.35 Frame:5.62 M  Time_used 4H-41M Time_togo 162H-27M
Mean_return:1.29 Frame:5.73 M  Time_used 4H-47M Time_togo 162H-47M
Mean_return:1.29 Frame:5.83 M  Time_used 4H-53M Time_togo 162H-56M
Mean_return:1.34 Frame:5.93 M  Time_used 4H-58M Time_togo 163H-4M
------------------------------------------------------------
Num steps: 1500000  return: 348.8
------------------------------------------------------------
Mean_return:1.33 Frame:6.04 M  Time_used 5H-12M Time_togo 167H-32M
Mean_return:1.17 Frame:6.14 M  Time_used 5H-18M Time_togo 167H-32M
Mean_return:1.42 Frame:6.25 M  Time_used 5H-24M Time_togo 167H-32M
Mean_return:1.14 Frame:6.35 M  Time_used 5H-30M Time_togo 167H-40M
Mean_return:0.99 Frame:6.46 M  Time_used 5H-36M Time_togo 168H-1M
Mean_return:1.05 Frame:6.56 M  Time_used 5H-42M Time_togo 168H-11M
Mean_return:1.13 Frame:6.66 M  Time_used 5H-48M Time_togo 168H-28M
Mean_return:1.14 Frame:6.77 M  Time_used 5H-54M Time_togo 168H-27M
Mean_return:1.29 Frame:6.88 M  Time_used 5H-59M Time_togo 168H-16M
Mean_return:1.15 Frame:6.98 M  Time_used 6H-4M Time_togo 167H-53M
------------------------------------------------------------
Num steps: 1750000  return: 381.9
------------------------------------------------------------
Mean_return:1.17 Frame:7.08 M  Time_used 6H-17M Time_togo 171H-25M
Mean_return:1.3 Frame:7.19 M  Time_used 6H-23M Time_togo 171H-31M
Mean_return:1.18 Frame:7.30 M  Time_used 6H-29M Time_togo 171H-33M
Mean_return:1.22 Frame:7.40 M  Time_used 6H-35M Time_togo 171H-28M
Mean_return:1.49 Frame:7.50 M  Time_used 6H-41M Time_togo 171H-36M
Mean_return:1.37 Frame:7.61 M  Time_used 6H-47M Time_togo 171H-45M
Mean_return:1.45 Frame:7.72 M  Time_used 6H-53M Time_togo 171H-45M
Mean_return:1.23 Frame:7.82 M  Time_used 6H-59M Time_togo 171H-39M
Mean_return:1.35 Frame:7.92 M  Time_used 7H-4M Time_togo 171H-24M
------------------------------------------------------------
Num steps: 2000000  return: 469.5
------------------------------------------------------------
Mean_return:1.4 Frame:8.03 M  Time_used 7H-16M Time_togo 174H-13M
Mean_return:1.56 Frame:8.15 M  Time_used 7H-23M Time_togo 174H-8M
Mean_return:1.36 Frame:8.24 M  Time_used 7H-29M Time_togo 174H-9M
Mean_return:1.57 Frame:8.36 M  Time_used 7H-35M Time_togo 174H-3M
Mean_return:1.41 Frame:8.46 M  Time_used 7H-40M Time_togo 173H-57M
Mean_return:1.44 Frame:8.57 M  Time_used 7H-47M Time_togo 173H-56M
Mean_return:1.54 Frame:8.68 M  Time_used 7H-52M Time_togo 173H-39M
Mean_return:1.48 Frame:8.79 M  Time_used 7H-58M Time_togo 173H-27M
Mean_return:1.69 Frame:8.91 M  Time_used 8H-4M Time_togo 173H-17M
------------------------------------------------------------
Num steps: 2250000  return: 450.7
------------------------------------------------------------
Mean_return:1.53 Frame:9.01 M  Time_used 8H-17M Time_togo 175H-50M
Mean_return:1.41 Frame:9.12 M  Time_used 8H-24M Time_togo 175H-50M
Mean_return:1.4 Frame:9.23 M  Time_used 8H-31M Time_togo 176H-3M
Mean_return:1.42 Frame:9.34 M  Time_used 8H-37M Time_togo 176H-4M
Mean_return:1.35 Frame:9.44 M  Time_used 8H-42M Time_togo 175H-55M
Mean_return:1.22 Frame:9.54 M  Time_used 8H-48M Time_togo 175H-52M
Mean_return:1.39 Frame:9.65 M  Time_used 8H-54M Time_togo 175H-49M
Mean_return:1.41 Frame:9.76 M  Time_used 9H-1M Time_togo 175H-41M
Mean_return:1.31 Frame:9.87 M  Time_used 9H-6M Time_togo 175H-29M
Mean_return:1.63 Frame:9.98 M  Time_used 9H-11M Time_togo 175H-0M
------------------------------------------------------------
Num steps: 2500000  return: 516.2
------------------------------------------------------------
Mean_return:1.45 Frame:10.08 M  Time_used 9H-23M Time_togo 177H-3M
Mean_return:1.25 Frame:10.19 M  Time_used 9H-28M Time_togo 176H-35M
Mean_return:1.72 Frame:10.30 M  Time_used 9H-34M Time_togo 176H-10M
Mean_return:1.6 Frame:10.42 M  Time_used 9H-39M Time_togo 175H-45M
Mean_return:1.42 Frame:10.52 M  Time_used 9H-44M Time_togo 175H-20M
Mean_return:1.38 Frame:10.63 M  Time_used 9H-49M Time_togo 174H-54M
Mean_return:1.3 Frame:10.74 M  Time_used 9H-53M Time_togo 174H-27M
Mean_return:1.44 Frame:10.84 M  Time_used 9H-58M Time_togo 174H-0M
Mean_return:1.39 Frame:10.96 M  Time_used 10H-3M Time_togo 173H-35M
------------------------------------------------------------
Num steps: 2750000  return: 413.0
------------------------------------------------------------
Mean_return:1.64 Frame:11.07 M  Time_used 10H-16M Time_togo 175H-28M
Mean_return:1.48 Frame:11.17 M  Time_used 10H-21M Time_togo 175H-7M
Mean_return:1.3 Frame:11.27 M  Time_used 10H-26M Time_togo 174H-48M
Mean_return:1.62 Frame:11.38 M  Time_used 10H-31M Time_togo 174H-28M
Mean_return:1.22 Frame:11.48 M  Time_used 10H-36M Time_togo 174H-10M
Mean_return:1.29 Frame:11.57 M  Time_used 10H-40M Time_togo 173H-47M
Mean_return:1.58 Frame:11.68 M  Time_used 10H-45M Time_togo 173H-20M
Mean_return:1.46 Frame:11.79 M  Time_used 10H-50M Time_togo 172H-59M
Mean_return:1.38 Frame:11.89 M  Time_used 10H-54M Time_togo 172H-38M
------------------------------------------------------------
Num steps: 3000000  return: 452.7
------------------------------------------------------------
Mean_return:1.72 Frame:12.00 M  Time_used 11H-7M Time_togo 174H-18M
Mean_return:1.43 Frame:12.11 M  Time_used 11H-12M Time_togo 173H-57M
Mean_return:1.56 Frame:12.22 M  Time_used 11H-17M Time_togo 173H-33M
Mean_return:1.43 Frame:12.33 M  Time_used 11H-22M Time_togo 173H-10M
Mean_return:1.2 Frame:12.43 M  Time_used 11H-27M Time_togo 172H-49M
Mean_return:1.27 Frame:12.54 M  Time_used 11H-32M Time_togo 172H-28M
Mean_return:1.52 Frame:12.66 M  Time_used 11H-37M Time_togo 172H-9M
Mean_return:1.54 Frame:12.77 M  Time_used 11H-43M Time_togo 171H-54M
Mean_return:1.53 Frame:12.88 M  Time_used 11H-49M Time_togo 171H-36M
Mean_return:1.43 Frame:13.00 M  Time_used 11H-54M Time_togo 171H-17M
------------------------------------------------------------
Num steps: 3250000  return: 604.9
------------------------------------------------------------
Mean_return:1.53 Frame:13.10 M  Time_used 12H-6M Time_togo 172H-49M
Mean_return:1.73 Frame:13.22 M  Time_used 12H-12M Time_togo 172H-29M
Mean_return:1.51 Frame:13.33 M  Time_used 12H-17M Time_togo 172H-9M
Mean_return:1.29 Frame:13.43 M  Time_used 12H-22M Time_togo 171H-52M
Mean_return:1.28 Frame:13.54 M  Time_used 12H-27M Time_togo 171H-35M
Mean_return:1.59 Frame:13.65 M  Time_used 12H-32M Time_togo 171H-14M
Mean_return:1.31 Frame:13.76 M  Time_used 12H-37M Time_togo 170H-53M
Mean_return:1.51 Frame:13.86 M  Time_used 12H-42M Time_togo 170H-32M
Mean_return:1.73 Frame:13.98 M  Time_used 12H-47M Time_togo 170H-6M
------------------------------------------------------------
Num steps: 3500000  return: 500.7
------------------------------------------------------------
Mean_return:1.58 Frame:14.09 M  Time_used 12H-59M Time_togo 171H-24M
Mean_return:1.41 Frame:14.20 M  Time_used 13H-4M Time_togo 171H-3M
Mean_return:1.53 Frame:14.31 M  Time_used 13H-9M Time_togo 170H-43M
Mean_return:1.34 Frame:14.42 M  Time_used 13H-14M Time_togo 170H-22M
Mean_return:1.29 Frame:14.53 M  Time_used 13H-19M Time_togo 169H-59M
Mean_return:1.32 Frame:14.63 M  Time_used 13H-23M Time_togo 169H-38M
Mean_return:1.42 Frame:14.74 M  Time_used 13H-28M Time_togo 169H-16M
Mean_return:1.47 Frame:14.85 M  Time_used 13H-32M Time_togo 168H-54M
Mean_return:1.53 Frame:14.96 M  Time_used 13H-37M Time_togo 168H-31M
------------------------------------------------------------
Num steps: 3750000  return: 489.3
------------------------------------------------------------
Mean_return:1.32 Frame:15.06 M  Time_used 13H-49M Time_togo 169H-50M
Mean_return:1.53 Frame:15.17 M  Time_used 13H-54M Time_togo 169H-34M
Mean_return:1.27 Frame:15.27 M  Time_used 13H-59M Time_togo 169H-19M
Mean_return:1.6 Frame:15.38 M  Time_used 14H-4M Time_togo 169H-1M
Mean_return:1.46 Frame:15.49 M  Time_used 14H-9M Time_togo 168H-46M
Mean_return:1.42 Frame:15.59 M  Time_used 14H-14M Time_togo 168H-29M
Mean_return:1.43 Frame:15.69 M  Time_used 14H-19M Time_togo 168H-11M
Mean_return:1.57 Frame:15.80 M  Time_used 14H-24M Time_togo 167H-53M
Mean_return:1.65 Frame:15.91 M  Time_used 14H-29M Time_togo 167H-35M
------------------------------------------------------------
Num steps: 4000000  return: 471.1
------------------------------------------------------------
Mean_return:1.51 Frame:16.02 M  Time_used 14H-41M Time_togo 168H-44M
Mean_return:1.6 Frame:16.13 M  Time_used 14H-47M Time_togo 168H-33M
Mean_return:1.58 Frame:16.24 M  Time_used 14H-52M Time_togo 168H-15M
Mean_return:1.58 Frame:16.35 M  Time_used 14H-57M Time_togo 167H-57M
Mean_return:1.53 Frame:16.46 M  Time_used 15H-1M Time_togo 167H-37M
Mean_return:1.47 Frame:16.57 M  Time_used 15H-6M Time_togo 167H-21M
Mean_return:1.49 Frame:16.68 M  Time_used 15H-12M Time_togo 167H-3M
Mean_return:1.61 Frame:16.79 M  Time_used 15H-16M Time_togo 166H-44M
Mean_return:1.63 Frame:16.90 M  Time_used 15H-21M Time_togo 166H-25M
------------------------------------------------------------
Num steps: 4250000  return: 517.1
------------------------------------------------------------
Mean_return:1.8 Frame:17.02 M  Time_used 15H-34M Time_togo 167H-30M
Mean_return:1.3 Frame:17.12 M  Time_used 15H-39M Time_togo 167H-14M
Mean_return:1.5 Frame:17.23 M  Time_used 15H-44M Time_togo 166H-59M
Mean_return:1.34 Frame:17.33 M  Time_used 15H-49M Time_togo 166H-47M
Mean_return:1.64 Frame:17.44 M  Time_used 15H-54M Time_togo 166H-32M
Mean_return:1.69 Frame:17.55 M  Time_used 15H-59M Time_togo 166H-19M
Mean_return:1.78 Frame:17.66 M  Time_used 16H-4M Time_togo 166H-2M
Mean_return:1.52 Frame:17.76 M  Time_used 16H-9M Time_togo 165H-49M
Mean_return:1.45 Frame:17.86 M  Time_used 16H-14M Time_togo 165H-37M
Mean_return:1.7 Frame:17.97 M  Time_used 16H-19M Time_togo 165H-20M
------------------------------------------------------------
Num steps: 4500000  return: 518.4
------------------------------------------------------------
Mean_return:1.81 Frame:18.08 M  Time_used 16H-32M Time_togo 166H-25M
Mean_return:1.68 Frame:18.18 M  Time_used 16H-37M Time_togo 166H-11M
Mean_return:1.48 Frame:18.29 M  Time_used 16H-42M Time_togo 165H-57M
Mean_return:1.52 Frame:18.38 M  Time_used 16H-46M Time_togo 165H-47M
Mean_return:1.66 Frame:18.49 M  Time_used 16H-51M Time_togo 165H-33M
Mean_return:1.67 Frame:18.60 M  Time_used 16H-57M Time_togo 165H-20M
Mean_return:1.38 Frame:18.72 M  Time_used 17H-2M Time_togo 165H-8M
Mean_return:1.61 Frame:18.83 M  Time_used 17H-8M Time_togo 164H-56M
Mean_return:1.68 Frame:18.94 M  Time_used 17H-13M Time_togo 164H-44M
------------------------------------------------------------
Num steps: 4750000  return: 487.9
------------------------------------------------------------
Mean_return:1.83 Frame:19.05 M  Time_used 17H-26M Time_togo 165H-45M
Mean_return:1.79 Frame:19.16 M  Time_used 17H-32M Time_togo 165H-31M
Mean_return:1.87 Frame:19.28 M  Time_used 17H-37M Time_togo 165H-18M
Mean_return:1.83 Frame:19.38 M  Time_used 17H-43M Time_togo 165H-6M
Mean_return:1.49 Frame:19.50 M  Time_used 17H-48M Time_togo 164H-53M
Mean_return:1.68 Frame:19.61 M  Time_used 17H-54M Time_togo 164H-39M
Mean_return:1.32 Frame:19.72 M  Time_used 17H-59M Time_togo 164H-25M
Mean_return:1.69 Frame:19.84 M  Time_used 18H-4M Time_togo 164H-10M
Mean_return:1.7 Frame:19.95 M  Time_used 18H-9M Time_togo 163H-57M
------------------------------------------------------------
Num steps: 5000000  return: 538.2
------------------------------------------------------------
Mean_return:1.8 Frame:20.06 M  Time_used 18H-22M Time_togo 164H-52M
Mean_return:1.73 Frame:20.17 M  Time_used 18H-28M Time_togo 164H-38M
Mean_return:1.58 Frame:20.28 M  Time_used 18H-33M Time_togo 164H-23M
Mean_return:1.98 Frame:20.40 M  Time_used 18H-38M Time_togo 164H-9M
Mean_return:1.75 Frame:20.52 M  Time_used 18H-44M Time_togo 163H-57M
Mean_return:1.59 Frame:20.62 M  Time_used 18H-49M Time_togo 163H-45M
Mean_return:1.69 Frame:20.74 M  Time_used 18H-54M Time_togo 163H-28M
Mean_return:1.82 Frame:20.84 M  Time_used 19H-0M Time_togo 163H-19M
Mean_return:1.69 Frame:20.95 M  Time_used 19H-5M Time_togo 163H-7M
------------------------------------------------------------
Num steps: 5250000  return: 592.0
------------------------------------------------------------
Mean_return:1.69 Frame:21.06 M  Time_used 19H-18M Time_togo 164H-0M
Mean_return:1.5 Frame:21.17 M  Time_used 19H-23M Time_togo 163H-50M
Mean_return:1.93 Frame:21.28 M  Time_used 19H-29M Time_togo 163H-37M
Mean_return:1.89 Frame:21.39 M  Time_used 19H-34M Time_togo 163H-23M
Mean_return:2.12 Frame:21.50 M  Time_used 19H-39M Time_togo 163H-10M
Mean_return:1.78 Frame:21.61 M  Time_used 19H-44M Time_togo 162H-59M
Mean_return:1.5 Frame:21.71 M  Time_used 19H-49M Time_togo 162H-45M
Mean_return:1.76 Frame:21.82 M  Time_used 19H-54M Time_togo 162H-31M
Mean_return:1.89 Frame:21.93 M  Time_used 19H-59M Time_togo 162H-19M
------------------------------------------------------------
Num steps: 5500000  return: 393.6
------------------------------------------------------------
Mean_return:2.26 Frame:22.05 M  Time_used 20H-13M Time_togo 163H-9M
Mean_return:2.02 Frame:22.16 M  Time_used 20H-18M Time_togo 162H-55M
Mean_return:1.81 Frame:22.27 M  Time_used 20H-23M Time_togo 162H-42M
Mean_return:1.68 Frame:22.39 M  Time_used 20H-28M Time_togo 162H-28M
Mean_return:1.77 Frame:22.50 M  Time_used 20H-33M Time_togo 162H-13M
Mean_return:1.65 Frame:22.61 M  Time_used 20H-39M Time_togo 162H-0M
Mean_return:1.95 Frame:22.72 M  Time_used 20H-44M Time_togo 161H-51M
Mean_return:1.97 Frame:22.83 M  Time_used 20H-49M Time_togo 161H-40M
Mean_return:1.62 Frame:22.93 M  Time_used 20H-54M Time_togo 161H-28M
------------------------------------------------------------
Num steps: 5750000  return: 623.6
------------------------------------------------------------
Mean_return:1.97 Frame:23.05 M  Time_used 21H-7M Time_togo 162H-14M
Mean_return:1.65 Frame:23.15 M  Time_used 21H-12M Time_togo 162H-2M
Mean_return:1.8 Frame:23.25 M  Time_used 21H-17M Time_togo 161H-49M
Mean_return:2.02 Frame:23.37 M  Time_used 21H-22M Time_togo 161H-35M
Mean_return:2.05 Frame:23.48 M  Time_used 21H-27M Time_togo 161H-21M
Mean_return:1.97 Frame:23.59 M  Time_used 21H-32M Time_togo 161H-8M
Mean_return:2.15 Frame:23.70 M  Time_used 21H-37M Time_togo 160H-54M
Mean_return:2.02 Frame:23.82 M  Time_used 21H-43M Time_togo 160H-43M
Mean_return:1.86 Frame:23.92 M  Time_used 21H-48M Time_togo 160H-30M
------------------------------------------------------------
Num steps: 6000000  return: 594.4
------------------------------------------------------------
Mean_return:2.25 Frame:24.04 M  Time_used 22H-1M Time_togo 161H-13M
Mean_return:1.93 Frame:24.15 M  Time_used 22H-6M Time_togo 161H-2M
Mean_return:2.0 Frame:24.25 M  Time_used 22H-11M Time_togo 160H-52M
Mean_return:1.79 Frame:24.35 M  Time_used 22H-16M Time_togo 160H-39M
Mean_return:2.17 Frame:24.47 M  Time_used 22H-21M Time_togo 160H-25M
Mean_return:2.13 Frame:24.58 M  Time_used 22H-27M Time_togo 160H-14M
Mean_return:2.08 Frame:24.70 M  Time_used 22H-32M Time_togo 160H-1M
Mean_return:2.25 Frame:24.82 M  Time_used 22H-38M Time_togo 159H-46M
Mean_return:2.02 Frame:24.93 M  Time_used 22H-43M Time_togo 159H-36M
------------------------------------------------------------
Num steps: 6250000  return: 698.7
------------------------------------------------------------
Mean_return:2.03 Frame:25.04 M  Time_used 22H-56M Time_togo 160H-17M
Mean_return:2.32 Frame:25.15 M  Time_used 23H-1M Time_togo 160H-3M
Mean_return:2.08 Frame:25.26 M  Time_used 23H-6M Time_togo 159H-49M
Mean_return:1.82 Frame:25.37 M  Time_used 23H-11M Time_togo 159H-37M
Mean_return:1.56 Frame:25.48 M  Time_used 23H-16M Time_togo 159H-25M
Mean_return:1.6 Frame:25.59 M  Time_used 23H-21M Time_togo 159H-12M
Mean_return:1.81 Frame:25.70 M  Time_used 23H-26M Time_togo 158H-58M
Mean_return:1.59 Frame:25.81 M  Time_used 23H-31M Time_togo 158H-45M
Mean_return:2.46 Frame:25.93 M  Time_used 23H-36M Time_togo 158H-31M
------------------------------------------------------------
Num steps: 6500000  return: 900.7
------------------------------------------------------------
Mean_return:2.33 Frame:26.04 M  Time_used 23H-49M Time_togo 159H-10M
Mean_return:2.05 Frame:26.16 M  Time_used 23H-54M Time_togo 158H-57M
Mean_return:2.29 Frame:26.27 M  Time_used 24H-0M Time_togo 158H-43M
Mean_return:2.25 Frame:26.38 M  Time_used 24H-5M Time_togo 158H-30M
Mean_return:2.35 Frame:26.50 M  Time_used 24H-10M Time_togo 158H-16M
Mean_return:2.13 Frame:26.61 M  Time_used 24H-15M Time_togo 158H-3M
Mean_return:2.27 Frame:26.71 M  Time_used 24H-20M Time_togo 157H-50M
Mean_return:2.16 Frame:26.82 M  Time_used 24H-24M Time_togo 157H-37M
